Dates,Prec,ETP,Q_obs(mm)
17/01/1993,    0.0000,4.42362376861274,0.00291041847872663
18/01/1993,    0.0000,3.25124910939485,0.00291041847872663
19/01/1993,    0.0000,2.98762216884643,0.00291041847872663
20/01/1993,    0.0000,4.21029495075345,0.00291041847872663
21/01/1993,    0.0000,4.07217833027244,0.0026024775766832
22/01/1993,    0.0000,3.74275363981724,0.0025724344854172
23/01/1993,    0.0000,3.58513021934778,0.0025724344854172
24/01/1993,    0.0000,4.07833565957844,0.0025724344854172
25/01/1993,    0.0000,3.97930118907243,0.00229453645080176
26/01/1993,    0.0000,3.44085473753512,0.00223445049210778
27/01/1993,    0.0000,3.15107228420675,0.00199035065536907
28/01/1993,    0.0000,4.21183848939836,0.0018626678532456
29/01/1993,    0.0000,3.68887184746563,0.0018626678532456
30/01/1993,    0.0000,3.7875556461513,0.00158101448818142
31/01/1993,    0.0000,4.51991659961641,0.0014570870165067
01/02/1993,    2.2827,4.35631751269102,0.001197965857973
02/02/1993,    0.0000,3.99361792672426,0.00105150606784878
03/02/1993,    0.0000,4.35734022036195,0.000803651068539831
04/02/1993,    0.0000,4.58640081062913,0.000645925175150364
05/02/1993,    0.0000,4.24703471921384,0.000244099612900697
06/02/1993,    0.0000,3.73692635819316,0.000221567350410703
07/02/1993,    0.6575,4.19545600004494,3.38E-05
08/02/1993,    0.0000,4.07642520964146,2.63E-05
09/02/1993,    0.0000,3.93463994096965,2.63E-05
10/02/1993,    0.0000,4.11164988949895,1.88E-05
11/02/1993,    0.0000,4.23281388357282,1.88E-05
12/02/1993,    0.0000,4.86768935061991,1.50E-05
13/02/1993,    0.0000,4.6917465403676,1.13E-05
14/02/1993,    0.4656,3.6693209996447,3.76E-06
15/02/1993,    0.3209,4.32018968090415,3.76E-06
16/02/1993,    0.0000,4.88188971951604,0
17/02/1993,    0.0000,4.24219387583435,0
18/02/1993,    0.0000,4.74583778344095,0
19/02/1993,    0.0000,4.69413477927446,0
20/02/1993,    0.0000,4.59383408352733,0
21/02/1993,    0.0000,4.41930374875665,0
22/02/1993,    0.0000,4.31485810689628,0
23/02/1993,    0.0000,4.86387538909912,0
24/02/1993,    0.0000,5.16338654980063,0
25/02/1993,    3.1156,4.41991569846869,0
26/02/1993,    0.0000,5.49149554036558,0
27/02/1993,    0.0000,4.78669561073184,0
28/02/1993,    1.2320,4.83293123915792,0
01/03/1993,    0.1026,4.28451235964894,0
02/03/1993,    8.1923,4.49247263558209,0
03/03/1993,    0.0000,4.27517957985401,0
04/03/1993,    0.0000,4.83909755945206,0
05/03/1993,    0.2613,4.31802869960666,0
06/03/1993,    1.2055,4.21160315908492,0
07/03/1993,    0.0000,4.26888162456453,0
08/03/1993,    0.6451,4.77014862000942,0
09/03/1993,    9.4733,4.46928734146059,0
10/03/1993,    1.3882,3.26208878029138,0
11/03/1993,    8.3108,4.82643016055226,0
12/03/1993,    1.3538,4.87403973005712,0
13/03/1993,   11.2468,3.88961278367788,0
14/03/1993,    2.0937,3.85008774418384,0
15/03/1993,   16.0537,3.38792112190276,0
16/03/1993,    0.0000,3.22358976956457,0
17/03/1993,    0.0000,4.66937680542469,0
18/03/1993,    0.0358,4.53796740062535,0
19/03/1993,    4.8311,3.72541067097336,0
20/03/1993,    2.5775,4.62483363971114,0
21/03/1993,    0.0000,5.05096078850329,0
22/03/1993,    0.0000,4.6091781295836,0
23/03/1993,    0.0000,4.56557076983154,0
24/03/1993,    0.0000,4.5833985209465,0
25/03/1993,    0.0000,4.69156555831432,0
26/03/1993,    0.0000,4.69581760466099,0
27/03/1993,    0.0000,4.56182838045061,0
28/03/1993,    0.0000,4.60443894006312,0
29/03/1993,    0.0000,4.58102564327419,0
30/03/1993,    0.1967,4.25629525072873,0
31/03/1993,    1.3365,4.32492815889418,0
01/04/1993,    0.0000,4.32221640460193,0
02/04/1993,    0.0000,4.40713069029152,0
03/04/1993,    0.0000,4.65210708975792,0
04/04/1993,    0.0000,4.93976921960711,0
05/04/1993,    0.0000,4.7378714196384,0
06/04/1993,    0.9346,4.63201818056405,0
07/04/1993,    1.1514,4.81639071926475,0
08/04/1993,    2.2809,5.25613071024418,0
09/04/1993,    0.0000,5.14486639946699,0
10/04/1993,    0.0000,4.88213041983545,0
11/04/1993,    0.0000,5.03298301994801,0
12/04/1993,    0.0414,4.91827982105315,0
13/04/1993,    0.0000,4.94043323025107,0
14/04/1993,    0.6082,4.91073319874704,0
15/04/1993,    0.6390,3.56827211286873,0
16/04/1993,    3.8704,4.68499512597919,0
17/04/1993,    4.3204,4.84808037057519,0
18/04/1993,    1.5561,4.88650627061725,0
19/04/1993,    3.8648,4.55690955929458,0
20/04/1993,    8.4187,2.89429474808276,0
21/04/1993,    2.1007,4.1041794847697,0
22/04/1993,    0.1683,3.42365632113069,0
23/04/1993,    0.0000,3.11919279396534,0
24/04/1993,    0.0000,4.94065093994141,0
25/04/1993,    0.6240,4.16833235137165,0
26/04/1993,    2.4164,3.63897245191038,0
27/04/1993,    5.8407,3.27866770233959,0.0460033902725258
28/04/1993,    0.1026,4.89014797098935,0.0199673487381855
29/04/1993,    0.4900,4.87227974087,0.00868994612972959
30/04/1993,    0.4445,5.06251033581793,0.00558800378357479
01/05/1993,    2.9711,5.12139323167503,0.00444636855384703
02/05/1993,    4.3684,2.90521308872849,0.00361642978044948
03/05/1993,    1.8039,4.4186539798975,0.00306438904166734
04/05/1993,    7.7927,3.78755830414593,0.00254239139415121
05/05/1993,    3.1000,4.79545748978853,0.00254239139415121
06/05/1993,    7.5490,3.47277283016592,0.00294797245472813
07/05/1993,    5.9599,4.73738585598767,0.00299679219823785
08/05/1993,    1.9009,5.14569726027548,0.00249732698109023
09/05/1993,    8.8195,4.8886553812772,0.00211803368133055
10/05/1993,    3.1341,2.9886980894953,0.00185140174998036
11/05/1993,    0.0000,4.84375862963498,0.00165987743487615
12/05/1993,    0.0586,4.80462653934956,0.00135944708181121
13/05/1993,    2.2852,3.26890420354903,0.0011754335395235
14/05/1993,    2.4017,4.27694299817085,0.000803651068539831
15/05/1993,    1.5232,4.04485685750842,0.000443134700821407
16/05/1993,    7.2966,4.46160981245339,0.000405580920678164
17/05/1993,    0.1548,5.02397267334163,3.76E-05
18/05/1993,    1.1006,5.17823567055166,3.00E-05
19/05/1993,    8.8778,2.87145985011011,2.25E-05
20/05/1993,    1.6269,5.16696352139115,2.25E-05
21/05/1993,    0.0000,5.11990280076861,1.50E-05
22/05/1993,    1.2665,4.73724751360714,1.50E-05
23/05/1993,    4.8613,4.70971253141761,7.51E-06
24/05/1993,    9.0232,4.70164328068495,0
25/05/1993,    0.2546,4.43176593631506,0
26/05/1993,    4.0592,3.20621535927057,0
27/05/1993,    0.5256,4.86909423395991,0
28/05/1993,    0.5950,3.50550267286599,0
29/05/1993,    0.6222,4.67505200393498,0
30/05/1993,    4.0993,4.76811018027365,0
31/05/1993,    1.1861,4.23236961849034,0
01/06/1993,    6.8281,2.95960552152246,0
02/06/1993,    2.5170,3.95601539965719,0
03/06/1993,    2.1971,3.47372274752706,0
04/06/1993,    4.3571,3.50816520582885,0
05/06/1993,    2.5911,3.32296436000615,0
06/06/1993,    1.5809,4.20276774279773,0
07/06/1993,    0.8241,4.44861645996571,0
08/06/1993,    6.6528,2.77278572507203,0
09/06/1993,    8.0598,3.61524393502623,0
10/06/1993,    6.5402,3.92091902531683,0
11/06/1993,    1.8223,4.3518382795155,0
12/06/1993,    0.0273,3.9556233054027,0
13/06/1993,    1.8164,4.43538122437894,0
14/06/1993,    1.4733,4.83632341958582,0
15/06/1993,    6.3916,4.35908824391663,0
16/06/1993,    9.3519,3.86649242602289,3.76E-06
17/06/1993,    1.4555,4.13968597725034,1.13E-05
18/06/1993,    0.0374,3.48988849017769,1.88E-05
19/06/1993,    0.0000,3.80491186864674,2.63E-05
20/06/1993,    2.6572,4.24439457990229,3.38E-05
21/06/1993,    3.8199,2.05596392881125,0.000270387261798942
22/06/1993,    8.9415,3.80230495892465,0.000721032735436848
23/06/1993,   10.6041,2.7164536556229,0.00125429648621823
24/06/1993,    1.3287,4.15254672057927,0.00125429648621823
25/06/1993,    2.4117,4.27018977329135,0.000980153893970545
26/06/1993,    1.1427,4.60201120190322,0.000848715593519817
27/06/1993,    7.1071,2.34667454194278,0.000905046277724558
28/06/1993,    8.1774,2.83185850735754,0.00158101448818142
29/06/1993,    0.8857,4.30231424234807,0.00165987743487615
30/06/1993,    2.4623,4.0584874805063,0.00165987743487615
01/07/1993,    4.5595,2.89178291615099,0.00165987743487615
02/07/1993,    0.7411,3.27486948855221,0.00165987743487615
03/07/1993,    4.4775,3.6593227731064,0.00205419216834981
04/07/1993,   12.2348,2.76625806465745,0.00223820582255653
05/07/1993,    5.5046,3.81506314501166,0.00240344237684349
06/07/1993,    5.4643,3.56933117192239,0.00240344237684349
07/07/1993,    2.5629,3.92288689408451,0.0023583779637825
08/07/1993,    8.9488,2.20897015556693,0.00206545838353406
09/07/1993,   18.1162,3.05002558417618,0.00222318427692353
10/07/1993,    2.0521,2.23392012156546,0.00240344237684349
11/07/1993,    3.7648,2.33283293247223,0.00254614672459995
12/07/1993,    2.2755,3.20639581326395,0.00276771413097016
13/07/1993,    2.5695,3.68691483419389,0.00942975585316719
14/07/1993,    0.8884,3.02621648740023,0.0114952149082153
15/07/1993,   19.3130,3.0475681591779,0.00890024732091557
16/07/1993,   14.7102,2.35497482586652,0.00806655366474526
17/07/1993,    9.4759,3.21048942394555,0.00669584036774981
18/07/1993,    4.8223,2.82398018799722,0.00724037022179642
19/07/1993,    1.0185,2.28553815092891,0.0142328855002434
20/07/1993,    0.0909,2.26738581899554,0.0123739734251226
21/07/1993,    4.4764,2.85584957804531,0.00994048795701314
22/07/1993,   10.5468,2.33050647005439,0.00837449479062671
23/07/1993,    4.7619,2.39370048418641,0.0177629417850197
24/07/1993,    8.9867,3.22688538022339,0.104624855597617
25/07/1993,   19.6655,2.13071778509766,0.100606601430067
26/07/1993,   11.1769,3.29057422652841,0.10338558088087
27/07/1993,    0.4099,3.23818090092391,0.352780293429717
28/07/1993,    9.3691,2.72347537893802,0.752953448950319
29/07/1993,    5.1148,3.11734694149345,1.00493938920084
30/07/1993,   14.9769,2.10673684626818,0.842706979295702
31/07/1993,    9.5735,2.45328961592168,0.841955914996658
01/08/1993,    0.3130,2.37987795285881,0.806279816417965
02/08/1993,    2.7227,2.63287704158574,0.781494350734285
03/08/1993,    3.9109,3.36785795725882,0.762717456745499
04/08/1993,    2.1674,2.55009742733091,0.751075759551441
05/08/1993,   12.1876,3.28818451985717,0.727416861665063
06/08/1993,    0.5121,3.90701430011541,0.681601251792933
07/08/1993,    0.0000,3.20588824525476,0.756708827748077
08/08/1993,    3.6292,3.04475091490895,0.780743229132708
09/08/1993,   16.9904,2.63212032709271,0.720281664870335
10/08/1993,   10.3706,2.31247635744512,0.681225690992142
11/08/1993,    2.4632,3.60545906610787,0.744316066254971
12/08/1993,    2.2321,3.94688663072884,0.753329009751106
13/08/1993,   10.8605,2.20588216651231,0.67221280479854
14/08/1993,   11.1215,3.89228754024953,0.671837243997749
15/08/1993,    3.3374,3.04480184242129,0.693242948986991
16/08/1993,    9.6568,3.9231218425557,0.665453111502069
17/08/1993,    7.7742,3.04102218709886,0.596354164544348
18/08/1993,    1.4276,2.65196050796658,0.652684846510706
19/08/1993,    1.0093,3.34649283718318,0.72441254716635
20/08/1993,    4.2229,3.18117609340698,0.65381147161054
21/08/1993,    2.2681,3.58973701111972,0.675217119297249
22/08/1993,   11.1231,3.18678766023368,0.749198070152562
23/08/1993,    0.8634,2.87481414433569,0.719906104069549
24/08/1993,   11.8709,3.4949783757329,0.659444539807176
25/08/1993,   25.9117,2.95349175203592,0.696998327784748
26/08/1993,    8.3425,3.20207550749183,0.885142771170866
27/08/1993,   11.0031,4.12290181033313,1.31813795801278
28/08/1993,    7.0077,3.53543297853321,1.64560703501923
29/08/1993,    0.7440,3.54026728030294,1.81009258051897
30/08/1993,   17.3606,2.7009190460667,1.84539311829688
31/08/1993,    5.7615,3.16063945554197,1.97307611202569
01/09/1993,    7.3975,2.88654329907149,2.21041586867584
02/09/1993,    9.3984,2.8088968321681,2.14619898291824
03/09/1993,   15.9350,3.95240080542862,2.19839883989112
04/09/1993,   19.0561,4.0839774068445,2.04893458037228
05/09/1993,    8.8414,2.45922223292291,1.9648142328286
06/09/1993,    8.4713,3.39255670085549,2.27425730823771
07/09/1993,   12.6398,2.36168687883765,2.52023461949081
08/09/1993,   10.3714,3.52988105919212,2.64453779522265
09/09/1993,    4.6184,2.95288352761418,2.6313939694305
10/09/1993,    5.7973,3.34645381290466,2.69448428739079
11/09/1993,    6.6844,4.34463821537793,2.33133911180564
12/09/1993,    0.1411,4.31755643151701,1.85515712609206
13/09/1993,    0.5646,2.87050370965153,1.48825657170915
14/09/1993,    1.7589,3.4938792893663,1.29335243502657
15/09/1993,    9.7059,3.87917120102793,1.15553010191192
16/09/1993,    8.6054,3.42949875909835,1.1743069959007
17/09/1993,   10.7334,4.29360168427229,1.26593821564496
18/09/1993,    3.5573,3.41677216533571,1.61180862583942
19/09/1993,    4.0704,4.15820594504476,1.36658232158283
20/09/1993,   10.5377,2.67743181996048,1.35606730679114
21/09/1993,    4.3641,3.28929915558547,1.46422217032452
22/09/1993,    7.2387,4.06050732173026,1.5517225650753
23/09/1993,    7.9667,2.89420229569077,1.47173292792003
24/09/1993,    6.0000,3.25169332325459,1.70343984558368
25/09/1993,    5.5440,3.90838649496436,1.8078393303193
26/09/1993,    4.0731,2.87163782212883,1.83187373170394
27/09/1993,    0.8100,3.48225340154022,1.56373970846509
28/09/1993,    8.8061,3.53437850717455,1.78117611793421
29/09/1993,    5.6691,3.9541713129729,1.81910546671258
30/09/1993,    2.9127,3.74864750914276,1.36583131458632
01/10/1993,    0.5904,4.28776027821004,1.2554230862482
02/10/1993,    2.4431,3.54004557337612,1.14952147291449
03/10/1993,    1.6118,2.90308304876089,1.10333024493904
04/10/1993,   10.0172,3.94670688826591,1.03348029098481
05/10/1993,    3.9648,2.13108449522406,0.919316741151467
06/10/1993,    1.0981,4.06917277723551,0.884391706871822
07/10/1993,    1.9262,3.60879681631923,0.885518331971652
08/10/1993,    3.6968,3.69401787780225,0.925325312846361
09/10/1993,    8.7047,3.81430852878839,0.961376972225844
10/10/1993,    2.5514,2.36075357533991,1.02784722278817
11/10/1993,    0.3626,4.19898708164692,0.975647365815293
12/10/1993,    3.6759,4.4189173579216,0.835571782500978
13/10/1993,    0.0113,4.08236606791615,0.740936248258
14/10/1993,    2.1111,3.52097969595343,0.642169774416482
15/10/1993,    0.0000,4.26768811605871,0.563682380464367
16/10/1993,    0.2903,3.39391234051436,0.511482580794024
17/10/1993,    1.9955,3.36043828446418,0.451020987880387
18/10/1993,    0.0000,4.29817384667695,0.414969357152171
19/10/1993,    2.5777,4.45448676124215,0.388681705567871
20/10/1993,    0.0000,3.44228829909116,0.362844709753757
21/10/1993,    0.1083,3.60020858980715,0.32795723728444
22/10/1993,    3.1214,4.13566346094012,0.296412049653026
23/10/1993,    5.3069,2.65066680684686,0.272189867867999
24/10/1993,    5.8886,4.08092547394335,0.327544143324586
25/10/1993,    1.6323,4.34941065125167,0.325816672515769
26/10/1993,    0.2395,4.29649290442467,0.285408788629548
27/10/1993,    1.3113,4.30178372561932,0.291116951795581
28/10/1993,    0.4164,3.88619382493198,0.269711304108872
29/10/1993,    2.8019,4.26038954593241,0.225548055750526
30/10/1993,    0.0000,3.92056260909885,0.197307605472315
31/10/1993,    3.1157,4.41167133301497,0.176465256009889
01/11/1993,    0.9991,3.72054413612932,0.158289222055719
02/11/1993,    0.0000,3.14145789016038,0.143981223679036
03/11/1993,    0.0000,3.55812754295766,0.131738695101626
04/11/1993,    0.0000,4.06017817929387,0.121186075522701
05/11/1993,    0.0000,4.1189801171422,0.111384534568453
06/11/1993,    0.0000,4.13507854938507,0.10199608757406
07/11/1993,    0.0000,4.62397513538599,0.0932836099093139
08/11/1993,    0.0000,4.28994794934988,0.0844960229495371
09/11/1993,    0.0000,4.53904534690082,0.0755957720472132
10/11/1993,    0.0000,4.22822454944253,0.0675217090645984
11/11/1993,    0.0000,3.89900214131922,0.0606118115036998
12/11/1993,    1.0063,4.35102787986398,0.0550162979545794
13/11/1993,    0.0000,4.01496970839798,0.0491579090356668
14/11/1993,    0.0000,3.2735742405057,0.0438628255038545
15/11/1993,    0.0000,3.00970796681941,0.0369116199795341
16/11/1993,    2.7397,4.20418039150536,0.0342715884268494
17/11/1993,    0.8370,4.1632048022002,0.0332501242191575
18/11/1993,    0.0000,3.30748262256384,0.0318681447069777
19/11/1993,    0.0000,3.75706912949681,0.0298928153734037
20/11/1993,    0.0000,3.9910295791924,0.0289840133175543
21/11/1993,    0.0000,4.08322550728917,0.0277146959572171
22/11/1993,    0.0000,4.18258994445205,0.0271251012424335
23/11/1993,    0.0000,3.48479514103383,0.024916939182657
24/11/1993,    0.0000,3.75883163046092,0.023884209655133
25/11/1993,    0.0827,4.02479883655906,0.0233509451209185
26/11/1993,    4.3355,4.14724835939705,0.0222318427692353
27/11/1993,    1.2325,3.67271260451525,0.0217849528498842
28/11/1993,    0.0000,4.19663293473423,0.0205794758833376
29/11/1993,    0.0000,3.62840955797583,0.0204855910552529
30/11/1993,    2.7933,3.51380125805736,0.0190510364691147
01/12/1993,    0.2012,3.26192827988416,0.0172972745419108
02/12/1993,    4.8336,3.43618064466864,0.0172747421115423
03/12/1993,    7.5763,3.03785502631217,0.0168240970855804
04/12/1993,    0.0000,3.6205964628607,0.0159228052429525
05/12/1993,    0.0000,3.35655141901225,0.0159228052429525
06/12/1993,    0.0000,3.83032517135143,0.0154158300364215
07/12/1993,    0.0000,3.34442082140595,0.0145708701650669
08/12/1993,    0.0000,3.75568260718137,0.0145708701650669
09/12/1993,    0.0000,3.45397302415222,0.0142065979632642
10/12/1993,    0.0000,3.39993042033166,0.0132189332964772
11/12/1993,    0.0000,3.23737683985382,0.0132189332964772
12/12/1993,    0.0000,3.22865197341889,0.0132189332964772
13/12/1993,    0.0000,3.22794277314097,0.0131438257921502
14/12/1993,    0.0000,3.35937851108611,0.0118857737516452
15/12/1993,    0.0000,3.10028718877584,0.0118669973232395
16/12/1993,    0.0000,3.17517092265189,0.0118669973232395
17/12/1993,    0.0000,3.54513658303767,0.0118669973232395
18/12/1993,    0.0000,3.39101385045797,0.0113600212213564
19/12/1993,    0.0000,3.67246622499079,0.0105150604546497
20/12/1993,    0.0000,3.82720945589244,0.0105150604546497
21/12/1993,    0.0000,3.48826114181429,0.0105150604546497
22/12/1993,    0.0000,3.47397442255169,0.0105150604546497
23/12/1993,    0.0000,3.63236251752824,0.0105150604546497
24/12/1993,    0.0000,2.91584817692637,0.0102146304373418
25/12/1993,    0.0000,3.61858488991857,0.00961376950737394
26/12/1993,    0.0000,3.47270131576806,0.00961376950737394
27/12/1993,    0.0000,2.92131590750068,0.00961376950737394
28/12/1993,    0.0000,3.09077901393175,0.00908801697708508
29/12/1993,    0.0000,3.50255279708654,0.0087124785600981
30/12/1993,    0.0000,4.23083923012018,0.0087124785600981
31/12/1993,    0.0000,3.29589802026749,0.0087124785600981
01/01/1994,    0.0000,3.71842021029443,0.00841204854279021
02/01/1994,    0.0000,4.22724449075758,0.0078111876128223
03/01/1994,    0.0000,4.26277550123632,0.00751075759551441
04/01/1994,    0.0000,3.08924702182412,0.00690989711322254
05/01/1994,    0.0000,3.51908633019775,0.00660946664823857
06/01/1994,    0.0000,3.35764142591506,0.0060086061659467
07/01/1994,    0.0000,3.22478620801121,0.0060086061659467
08/01/1994,    0.0000,2.71815352141857,0.00586590181819025
09/01/1994,    0.0000,3.4043686799705,0.00555796069230881
10/01/1994,    0.0000,3.51651633251458,0.00555796069230881
11/01/1994,    0.0000,3.29277345910668,0.00555796069230881
12/01/1994,    0.0000,3.22878514043987,0.00543778832724482
13/01/1994,    0.0000,3.57579761277884,0.00510731521867091
14/01/1994,    0.0000,3.7793291779235,0.00510731521867091
15/01/1994,    0.0000,3.69669197034091,0.00510731521867091
16/01/1994,    0.0000,3.51838052924722,0.00495710021001694
17/01/1994,    0.0000,3.77258838992566,0.004656669745033
18/01/1994,    0.0000,3.64000243879855,0.004656669745033
19/01/1994,    0.0737,3.74431305285543,0.004656669745033
20/01/1994,    0.0000,3.92430494911969,0.00454025293425578
21/01/1994,    0.0000,4.09647257067263,0.0042060242713951
22/01/1994,    0.0000,4.14162400364876,0.0042060242713951
23/01/1994,    0.0000,4.10365467146039,0.0042060242713951
24/01/1994,    0.0000,4.26329940184951,0.0042060242713951
25/01/1994,    0.0371,3.89457655977458,0.00408209679972037
26/01/1994,    0.0000,3.49039859417826,0.0037553787977572
27/01/1994,    0.0000,4.15212574787438,0.0037553787977572
28/01/1994,    0.0000,4.09956699050963,0.00319582739807757
29/01/1994,    0.0000,4.16225660592318,0.00206545838353406
30/01/1994,    0.0000,3.81538591813296,0.00206545838353406
31/01/1994,    0.0000,3.55991864856333,0.00206545838353406
01/02/1994,    0.0000,3.7441198900342,0.00191899848149083
02/02/1994,    0.0000,3.32296894025058,0.0018626678532456
03/02/1994,    0.0000,2.50108087994158,0.00179507100981611
04/02/1994,    0.4174,2.93997103068978,0.00165987743487615
05/02/1994,    0.0000,2.27046311181039,0.00165987743487615
06/02/1994,    0.0000,2.69371546152979,0.00165987743487615
07/02/1994,    0.0000,3.60502345021814,0.00155097139691542
08/02/1994,    0.0000,4.16691630519927,0.00125429648621823
09/02/1994,    0.0000,4.27035152539611,0.00125429648621823
10/02/1994,    0.0000,3.98041503503919,0.00125429648621823
11/02/1994,    0.7692,3.68795792758465,0.00125429648621823
12/02/1994,    0.0278,4.01568414084613,0.00125429648621823
13/02/1994,    0.0000,4.01656492054462,0.00101019687331753
14/02/1994,    0.0000,4.4053871743381,0.000848715593519817
15/02/1994,    0.0000,4.32982418872416,0.000848715593519817
16/02/1994,    0.0000,4.51206796243787,0.000713521962620347
17/02/1994,    0.0000,4.4569717887789,0.000443134700821407
18/02/1994,    0.0000,4.43116295523942,0.000443134700821407
19/02/1994,    0.0000,4.66032334975898,0.000443134700821407
20/02/1994,    0.0000,4.3509799093008,0.00033422871882018
21/02/1994,    0.0000,4.78703174926341,3.76E-05
22/02/1994,    0.0000,4.50688218697906,3.76E-05
23/02/1994,    0.0000,4.09382377751172,3.76E-05
24/02/1994,    0.0000,4.17689737118781,3.38E-05
25/02/1994,    0.0000,3.90396658983082,3.00E-05
26/02/1994,    0.7210,4.07197481580079,3.00E-05
27/02/1994,    0.0000,4.01735384762287,3.00E-05
28/02/1994,    0.0000,4.50808364339173,3.00E-05
01/03/1994,    0.0000,4.26981703005731,3.00E-05
02/03/1994,    0.0000,4.77438347041607,2.25E-05
03/03/1994,    3.0100,4.74821873009205,2.25E-05
04/03/1994,    3.4277,4.73671212233603,2.25E-05
05/03/1994,    0.0000,4.39756267145276,2.25E-05
06/03/1994,    0.0000,4.81611854210496,2.25E-05
07/03/1994,    0.0000,4.47943781502545,1.50E-05
08/03/1994,    0.0000,5.06098462082446,1.50E-05
09/03/1994,    0.0649,5.65275298990309,1.50E-05
10/03/1994,    5.1026,4.77320642210543,1.50E-05
11/03/1994,    4.1666,3.75952047389001,1.50E-05
12/03/1994,    0.0000,3.66722575481981,1.50E-05
13/03/1994,    0.0000,4.25946495309472,7.51E-06
14/03/1994,    0.0581,4.40840068273246,7.51E-06
15/03/1994,    0.4623,4.63331657834351,7.51E-06
16/03/1994,    0.3719,4.82987710088491,7.51E-06
17/03/1994,    0.4880,4.19260778278112,7.51E-06
18/03/1994,    0.0000,4.75976219400764,7.51E-06
19/03/1994,    0.0000,4.16213059425354,3.76E-06
20/03/1994,    0.5292,4.42336711660028,3.76E-06
21/03/1994,    1.3396,4.18502373434603,0
22/03/1994,    0.0357,4.91190030053258,0
23/03/1994,    1.4130,4.73829290829599,0
24/03/1994,    2.0685,5.26847581006587,0
25/03/1994,    0.4731,4.80628990381956,0
26/03/1994,    1.5464,4.47566080838442,0
27/03/1994,    0.5911,4.68224159814417,0
28/03/1994,    1.7487,4.86047423630953,0
29/03/1994,    0.0000,4.75282531417906,0
30/03/1994,    1.1780,4.95935074985027,0
31/03/1994,    1.4222,4.41921065934002,0
01/04/1994,    0.0996,4.85532211698592,0
02/04/1994,    3.5164,4.7742024268955,0
03/04/1994,    7.5166,2.71761124115437,0
04/04/1994,    5.2242,3.11636322829872,0
05/04/1994,    5.1109,4.15090529993176,0
06/04/1994,    2.7889,4.96299823001027,0
07/04/1994,    1.2189,4.48368048481643,0
08/04/1994,    1.8531,3.88584619294852,0
09/04/1994,    2.1282,4.3713971786201,0
10/04/1994,    0.0000,4.99344292469323,0
11/04/1994,    0.0000,4.8594083096832,0
12/04/1994,    0.0000,4.35465903766453,0
13/04/1994,    0.0464,4.46732295118272,0
14/04/1994,    0.0000,3.77717115078121,0
15/04/1994,    0.0446,3.96301718335599,0
16/04/1994,    3.0076,4.15582002699375,0
17/04/1994,    8.4424,4.22073251567781,0
18/04/1994,    1.8086,4.82614698447287,0
19/04/1994,    6.4766,4.24101175740361,0
20/04/1994,    3.3027,4.98558093048632,0
21/04/1994,    1.7888,4.32716669142246,0
22/04/1994,    4.6213,5.28681924007833,0
23/04/1994,    3.8753,4.53544690832496,0
24/04/1994,    5.3489,4.00760816223919,0
25/04/1994,    0.0000,3.80410809721798,0
26/04/1994,    0.0000,3.28398558218032,0
27/04/1994,    0.0000,4.32525600679219,0
28/04/1994,    1.4625,4.99462033249438,0
29/04/1994,    2.0940,3.62407283857465,0
30/04/1994,    5.7469,4.78123087063432,0
01/05/1994,    1.5485,4.37441758811474,0
02/05/1994,   10.4130,2.3833306171,0
03/05/1994,    0.4807,4.4637062009424,0
04/05/1994,    8.6643,4.99944356270134,0
05/05/1994,   31.7308,4.38559148646891,0
06/05/1994,    0.0000,4.21999165602028,0
07/05/1994,    3.5161,4.8174691349268,0
08/05/1994,    0.7255,4.86385879851878,0
09/05/1994,    0.2321,2.36403687018901,0
10/05/1994,    0.0000,4.32024401240051,0
11/05/1994,    8.4204,4.3321672026068,0
12/05/1994,    4.5394,2.98006550595164,0
13/05/1994,   10.7288,4.29028719291091,0
14/05/1994,   13.4935,3.24100751616061,0
15/05/1994,    0.0000,4.78735993802547,0
16/05/1994,    0.0000,3.72972704749554,0
17/05/1994,    3.4831,4.85441868938506,0
18/05/1994,    2.5434,4.1429634410888,0
19/05/1994,    1.3620,4.58023610152304,0
20/05/1994,    1.3334,4.90053837373853,0
21/05/1994,    2.7015,4.60329209081829,0
22/05/1994,    9.2867,3.17773872707039,0
23/05/1994,    5.0520,4.49041937477887,0
24/05/1994,    0.8668,4.89496075361967,0
25/05/1994,    2.4225,3.51210302766413,0
26/05/1994,    7.8550,3.94379828032106,0
27/05/1994,   10.8206,3.46605575829744,0
28/05/1994,    0.0000,4.4795730356127,0
29/05/1994,    3.1208,3.33626521751285,0
30/05/1994,    9.1158,4.25914917513728,0
31/05/1994,    4.3694,3.45347000472248,0
01/06/1994,    2.4582,3.28538400214165,0
02/06/1994,    2.7041,3.91733814589679,0
03/06/1994,    9.8554,3.88124416489154,0
04/06/1994,    6.3148,3.97842362523079,0
05/06/1994,    9.2882,3.42399189341813,0
06/06/1994,    8.1830,3.6211219234392,0.000105150609582853
07/06/1994,   16.5394,3.11022620741278,0.0171808572834575
08/06/1994,   12.1044,3.77165681589395,0.0160767771489214
09/06/1994,   11.7823,2.03355769719929,0.0166813922901479
10/06/1994,    4.4931,3.98104376345873,0.0209061934376248
11/06/1994,   10.1428,4.35508647561073,0.029348285519357
12/06/1994,   12.9388,3.92764325160533,0.039243707720281
